STATE,Latitude,Longitude,Inhabited_villages,Uninhabited_villages,Towns,Households,Total_Population,Males_Population,Females_Population,Area,Density,WIND_SPEED,YEAR,ECONOMIC_LOSS,CASUALITIES,GDP_VALUE
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,81,2008,26675,71,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,90,2008,26883,88,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,78,2008,26939,71,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,94,2008,27193,83,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,90,2008,27573,87,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,89,2008,27575,92,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,79,2008,27607,71,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,66,2008,41460,187,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,67,2008,41507,190,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,71,2008,41971,186,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,80,2008,42044,192,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,73,2008,42189,188,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,69,2008,43079,209,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,71,2008,43738,187,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,79,2008,44887,209,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,78,2008,45295,212,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,80,2008,45780,209,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,80,2008,46146,211,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,84,2008,46473,214,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,79,2008,46819,213,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,80,2008,47297,209,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,80,2008,47375,189,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,74,2008,47618,195,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,82,2008,48953,208,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,81,2008,50483,207,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,94,2008,89654,92,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,80,2008,89719,72,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,78,2008,91129,66,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,93,2008,92329,83,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,90,2008,92418,87,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,86,2008,93468,91,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,82,2008,94787,64,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,87,2008,95030,83,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,93,2008,95199,89,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,90,2008,95632,84,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,78,2008,95910,71,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,79,2008,96824,84,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,93,2008,97127,89,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,93,2008,98563,88,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,67,2008,113714,213,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,71,2008,114851,212,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,68,2008,114953,192,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,69,2008,115587,207,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,82,2008,115818,208,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,83,2008,116066,192,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,84,2008,116280,212,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,82,2008,118155,209,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,70,2008,118687,213,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,71,2008,119415,189,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,69,2008,119442,190,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,82,2008,121270,207,47245
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,93,2009,50506,7,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,93,2009,51025,26,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,97,2009,52186,30,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,92,2009,52677,12,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,92,2009,53139,11,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,98,2009,53825,15,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,101,2009,54360,25,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,102,2009,54375,31,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,89,2009,55055,29,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,91,2009,56570,13,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,88,2009,57316,10,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,93,2009,57465,15,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,100,2009,57708,34,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,87,2009,57968,9,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,104,2009,58362,32,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,91,2009,58374,7,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,93,2009,59771,11,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,86,2009,120603,31,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,104,2009,120655,28,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,91,2009,121582,31,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,86,2009,121809,14,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,102,2009,121897,27,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,90,2009,124051,12,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,88,2009,124595,34,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,102,2009,126272,32,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,87,2009,126872,9,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,93,2009,127168,26,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,100,2009,127984,28,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,103,2009,128604,14,84858
MAHARASHTRA,19.25023195,73.16017493,40959,2706,534,24421519,112374333,58243056,54131277,307713,365,87,2009,128869,9,84858
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,109,2009,60061,351,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,105,2009,60348,332,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,103,2009,61034,326,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,109,2009,61095,327,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,104,2009,61660,334,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,112,2009,61900,347,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,105,2009,62139,331,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,105,2009,63052,334,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,113,2009,63557,353,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,113,2009,64153,326,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,109,2009,64919,325,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,101,2009,65431,331,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,114,2009,67985,345,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,107,2009,69384,333,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,116,2009,69418,346,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,105,2009,69468,330,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,108,2009,69690,347,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,115,2009,130785,348,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,116,2009,131269,351,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,117,2009,131986,348,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,108,2009,132103,331,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,102,2009,132587,330,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,107,2009,132870,325,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,103,2009,134398,330,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,108,2009,134790,334,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,115,2009,137018,348,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,116,2009,137393,347,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,118,2009,138685,345,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,101,2009,138847,330,47245
WEST BENGAL,22.58039044,88.32994665,37469,2734,909,20380315,91276115,46809027,44467088,88752,1028,109,2009,139563,352,47245
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,97,2010,60804,111,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,98,2010,61145,110,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,97,2010,62821,113,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,99,2010,63593,111,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,97,2010,65286,132,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,98,2010,66383,126,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,102,2010,66963,127,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,103,2010,67817,108,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,91,2010,67845,113,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,98,2010,68208,112,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,107,2010,70064,130,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,104,2010,70324,130,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,103,2010,131458,132,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,93,2010,134140,109,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,109,2010,134950,126,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,103,2010,135250,123,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,96,2010,135620,111,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,106,2010,136058,111,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,91,2010,136141,105,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,99,2010,136582,106,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,105,2010,136611,124,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,99,2010,136992,109,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,92,2010,137227,104,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,108,2010,137453,106,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,105,2010,137772,123,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,107,2010,138016,123,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,103,2010,138306,124,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,106,2010,138709,125,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,104,2010,139697,124,80558
ANDAMAN AND NICOBAR ISLANDS,11.66702557,92.73598262,396,159,5,94551,380581,202871,177710,8249,46,107,2010,139868,132,80558
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,82,2010,8699,389,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,74,2010,9234,368,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,79,2010,9400,384,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,72,2010,10903,369,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,74,2010,11343,369,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,68,2010,12663,366,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,74,2010,12964,371,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,76,2010,13325,383,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,78,2010,15568,384,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,78,2010,16517,365,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,84,2010,16650,390,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,71,2010,16805,385,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,74,2010,18388,367,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,71,2010,18588,386,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,70,2010,52064,365,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,83,2010,52206,385,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,72,2010,52616,367,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,78,2010,53442,383,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,69,2010,54618,370,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,67,2010,54985,365,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,77,2010,55014,384,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,71,2010,55065,367,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,81,2010,55247,382,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,72,2010,55353,363,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,77,2010,55626,387,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,70,2010,56342,365,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,78,2010,56932,389,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,80,2010,57339,364,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,68,2010,60016,369,32453
MADHYA PRADESH,21.30039105,76.13001949,51929,2974,476,15093256,72626809,37612306,35014503,308252,236,66,2010,61340,366,32453
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,128,2010,382296,72,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,119,2010,382818,53,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,116,2010,383629,79,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,124,2010,383938,74,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,128,2010,384108,52,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,112,2010,384471,51,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,113,2010,385274,55,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,123,2010,385948,72,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,116,2010,387858,60,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,112,2010,388527,52,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,121,2010,390208,70,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,119,2010,451054,55,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,124,2010,452933,52,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,121,2010,453089,70,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,122,2010,453849,74,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,123,2010,453872,71,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,128,2010,453995,70,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,121,2010,454169,53,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,126,2010,454211,59,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,115,2010,455688,60,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,119,2010,455807,57,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,123,2010,455967,51,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,124,2010,456855,71,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,124,2010,457289,73,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,115,2010,457374,72,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,129,2010,459108,78,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,127,2010,459150,78,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,116,2010,459293,60,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,129,2010,459312,72,62251
TAMIL NADU,12.92038576,79.15004187,15049,930,1097,18524982,72147030,36137975,36009055,130060,555,113,2010,460902,57,62251
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,164,2011,310732,319,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,156,2011,311073,300,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,169,2011,311497,322,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,170,2011,311586,302,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,169,2011,311659,325,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,156,2011,311669,301,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,171,2011,312661,326,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,159,2011,313703,306,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,158,2011,315422,303,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,159,2011,316430,324,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,168,2011,316668,298,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,159,2011,317410,300,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,162,2011,318623,298,97912
KERALA,8.900372741,76.56999263,1017,1,520,7853754,33406061,16027412,17378649,38852,860,162,2011,380360,300,97912
